,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
0,0.9999999999999999,0.10830244908905584,-0.5359079451773707,-0.35126908181452293,0.10830244908905584,1.0,0.23077677947742195,-0.9074822121929021,-0.5359079451773707,0.23077677947742198,1.0,-0.33079568524641817,-0.351269081814523,-0.9074822121929021,-0.33079568524641817,1.0,0
1,0.9999999999999999,0.6962059356958272,0.23353233586494973,-0.8519328938527339,0.6962059356958272,0.9999999999999999,-0.1333251622963315,-0.5824602114874137,0.2335323358649497,-0.13332516229633148,0.9999999999999999,-0.6660403799168308,-0.851932893852734,-0.5824602114874137,-0.6660403799168308,1.0,0
2,1.0,0.7387042016330315,-0.23476657596004716,-0.5291272360827608,0.7387042016330315,1.0,-0.1333080875052096,-0.6937221707378838,-0.23476657596004716,-0.13330808750520956,1.0,-0.6009073587738929,-0.5291272360827608,-0.6937221707378838,-0.6009073587738929,0.9999999999999999,0
3,0.9999999999999998,0.7866719834183317,-0.8424290522602492,-0.0003594663008952418,0.7866719834183318,0.9999999999999998,-0.4886726048784041,-0.5339933769349177,-0.8424290522602492,-0.4886726048784041,1.0,-0.4742090882122816,-0.0003594663008952418,-0.5339933769349177,-0.4742090882122816,0.9999999999999999,0
4,1.0,0.0975155756479433,-0.9566684284330533,0.6739038283070653,0.09751557564794329,1.0,-0.1610210294952743,-0.6212977645180898,-0.9566684284330534,-0.1610210294952743,1.0,-0.6722717274383955,0.6739038283070653,-0.6212977645180898,-0.6722717274383954,1.0,0
5,1.0,0.39358757320788507,-0.8662061700845064,0.13171868989183716,0.393587573207885,1.0,-0.4951290211883923,-0.7923470398054301,-0.8662061700845065,-0.49512902118839225,1.0,-0.13577097473422092,0.13171868989183716,-0.7923470398054301,-0.13577097473422092,1.0,0
6,0.9999999999999998,0.6040153300891453,-0.9024277658224015,0.46610836681325196,0.6040153300891454,0.9999999999999999,-0.41033640513971276,-0.3246338533481087,-0.9024277658224014,-0.41033640513971276,0.9999999999999998,-0.7283151895775141,0.4661083668132519,-0.3246338533481087,-0.7283151895775141,0.9999999999999998,0
7,0.9999999999999998,0.8638403498048943,-0.4531697505873456,-0.30863694173990813,0.8638403498048943,0.9999999999999998,0.017677443758370562,-0.7266020831605734,-0.4531697505873456,0.017677443758370562,1.0,-0.6996306470372329,-0.3086369417399081,-0.7266020831605735,-0.6996306470372329,1.0,0
8,1.0,0.41695624139523185,-0.754041177093461,0.07643868908499131,0.4169562413952319,1.0,-0.01833441369092408,-0.8161854141576123,-0.7540411770934611,-0.01833441369092408,0.9999999999999998,-0.5620882745138802,0.07643868908499131,-0.8161854141576121,-0.5620882745138802,1.0,0
9,1.0,0.7363519798372288,-0.9894059383719591,0.452856296982478,0.7363519798372288,1.0,-0.7293745387332319,-0.24887935744057033,-0.989405938371959,-0.7293745387332319,1.0,-0.48078802189928316,0.452856296982478,-0.24887935744057035,-0.48078802189928316,1.0,0
10,1.0,0.9151616001291115,-0.9723743013704633,0.27403952801804804,0.9151616001291116,1.0,-0.9678025679356915,-0.0433787499686199,-0.9723743013704632,-0.9678025679356916,0.9999999999999998,-0.20733609387315102,0.27403952801804804,-0.043378749968619894,-0.20733609387315105,1.0,1
11,1.0,0.40829179540613186,-0.9492185083009739,0.7090890292749408,0.40829179540613186,1.0,-0.6496484135434112,-0.33154484264498196,-0.9492185083009739,-0.6496484135434113,1.0,-0.501575021267199,0.7090890292749408,-0.33154484264498196,-0.501575021267199,1.0,1
12,1.0,0.7170981577174509,-0.9763523628294506,0.8548810595871841,0.7170981577174508,1.0,-0.8358603080160679,0.2768259737764282,-0.9763523628294506,-0.8358603080160679,1.0,-0.7586675513268483,0.8548810595871841,0.2768259737764282,-0.7586675513268483,1.0,1
13,1.0,-0.05092490686056874,-0.9315932651490227,0.8617661147578322,-0.05092490686056874,1.0,-0.2706837471777431,-0.5208034389060594,-0.9315932651490226,-0.270683747177743,1.0,-0.6806859465935129,0.8617661147578323,-0.5208034389060594,-0.680685946593513,1.0,1
14,1.0,-0.2749296134472171,-0.8976471134724948,0.7415079390985092,-0.27492961344721717,1.0,0.1712544011266131,-0.7831627770508667,-0.8976471134724948,0.1712544011266131,1.0,-0.7462878076044137,0.7415079390985092,-0.7831627770508666,-0.7462878076044137,1.0,1
15,1.0,0.33933476876306906,-0.8985646757459106,0.5598281387116086,0.33933476876306906,1.0,-0.6983164556610582,-0.5727883650763429,-0.8985646757459106,-0.6983164556610583,1.0,-0.18659536834713142,0.5598281387116086,-0.5727883650763428,-0.18659536834713142,1.0,1
16,0.9999999999999998,-0.6311933901109479,-0.6277550652224345,0.7526306895305565,-0.6311933901109479,0.9999999999999999,0.3466427845217451,-0.8657688204271189,-0.6277550652224345,0.3466427845217451,1.0,-0.7692064443962904,0.7526306895305565,-0.865768820427119,-0.7692064443962903,0.9999999999999998,1
17,1.0,0.5312542128611014,-0.9730792420910432,0.704180185555387,0.5312542128611014,1.0,-0.6914522240159264,-0.21235010796142836,-0.9730792420910432,-0.6914522240159263,0.9999999999999998,-0.5589916236078437,0.7041801855553871,-0.2123501079614284,-0.5589916236078437,1.0,1
18,1.0,0.42251289393956826,-0.8311877134852554,-0.11852557149066369,0.42251289393956826,0.9999999999999999,-0.5429452558309839,-0.9190365352479284,-0.8311877134852554,-0.5429452558309837,1.0,0.16849227864978514,-0.11852557149066367,-0.9190365352479284,0.1684922786497851,1.0,1
19,1.0,-0.11276815729150665,-0.9094144986976378,0.8689358061155925,-0.11276815729150665,1.0,-0.25935682220256934,-0.5513690163930497,-0.9094144986976377,-0.25935682220256934,1.0,-0.662509662252063,0.8689358061155925,-0.5513690163930497,-0.662509662252063,1.0,1
20,0.9999999999999999,0.121361744790185,-0.9324581446531578,0.7055357166253575,0.12136174479018498,1.0,-0.4633951836180594,-0.6136088910525294,-0.9324581446531578,-0.4633951836180595,1.0,-0.4153331814622297,0.7055357166253575,-0.6136088910525294,-0.4153331814622297,1.0,1
21,1.0,-0.012475375973780014,-0.8489366723125261,0.9063624758870282,-0.012475375973780014,1.0,-0.5064172732528828,-0.41422435111600925,-0.8489366723125261,-0.5064172732528828,1.0,-0.5749983956338257,0.9063624758870282,-0.4142243511160093,-0.5749983956338258,1.0,1
22,0.9999999999999999,0.2529232743736495,-0.9233259180054321,0.889823718407059,0.2529232743736494,1.0,-0.6019381173941695,-0.21145884006080212,-0.9233259180054321,-0.6019381173941694,1.0,-0.6531780181853933,0.889823718407059,-0.21145884006080215,-0.6531780181853933,1.0,1
23,1.0,-0.36682526622667694,-0.9327191262209793,0.9313375600492627,-0.36682526622667694,0.9999999999999999,0.041638604709520306,-0.6573465854514338,-0.9327191262209792,0.041638604709520306,0.9999999999999999,-0.7802206568621849,0.9313375600492627,-0.6573465854514338,-0.7802206568621848,1.0,1
24,1.0,-0.6198689701036618,-0.9670841834492577,0.8915903279880206,-0.6198689701036618,0.9999999999999999,0.6009417582555373,-0.8852913023974479,-0.9670841834492577,0.6009417582555373,0.9999999999999998,-0.9035858678252784,0.8915903279880206,-0.8852913023974478,-0.9035858678252784,1.0,1
25,0.9999999999999998,0.01627766617211867,-0.9636255322566547,0.7893864820196407,0.01627766617211867,1.0,-0.21530534157138717,-0.5798789617138098,-0.9636255322566547,-0.21530534157138714,1.0,-0.6706648194785121,0.7893864820196407,-0.5798789617138098,-0.6706648194785122,1.0,1
26,1.0,-0.3501109463049621,-0.6011172566521945,0.5180422866677565,-0.35011094630496203,0.9999999999999998,0.4986122889470467,-0.8967679079564821,-0.6011172566521945,0.49861228894704673,1.0,-0.8304290572256192,0.5180422866677566,-0.8967679079564821,-0.8304290572256193,1.0,0
27,0.9999999999999999,0.5811962212509142,-0.1341608598587076,-0.38551981259785806,0.5811962212509142,1.0,0.1541834468395271,-0.8518874571733189,-0.1341608598587076,0.1541834468395271,1.0,-0.6486844359216889,-0.385519812597858,-0.8518874571733188,-0.6486844359216889,1.0,0
28,1.0,0.05949576775525785,-0.9223434703887042,0.8281011745565972,0.059495767755257854,1.0,-0.4130534391450369,-0.49127535252555804,-0.9223434703887041,-0.4130534391450369,1.0,-0.5902727457805115,0.8281011745565972,-0.4912753525255581,-0.5902727457805115,1.0,0
29,1.0,0.751104995814687,-0.20948486175192188,-0.5026715308372164,0.751104995814687,0.9999999999999998,0.054048101197164584,-0.8398539293113526,-0.20948486175192188,0.05404810119716459,1.0,-0.5872630508935381,-0.5026715308372164,-0.8398539293113526,-0.5872630508935381,1.0,0
30,1.0,0.8011911288028744,0.07246736752466032,-0.5913415789688002,0.8011911288028744,0.9999999999999999,0.2820703609074219,-0.8382803296837615,0.0724673675246603,0.2820703609074218,0.9999999999999999,-0.7594256016042263,-0.5913415789688002,-0.8382803296837614,-0.7594256016042263,1.0,0
31,1.0,0.29289589559250895,-0.7896836155121044,0.21579205820806133,0.29289589559250895,0.9999999999999999,0.14478509123461455,-0.8343435596736478,-0.7896836155121045,0.14478509123461458,1.0,-0.6661879392949898,0.21579205820806133,-0.8343435596736478,-0.6661879392949898,1.0,0
32,1.0,0.3012738078687195,-0.9567828077420437,0.5031667872633602,0.3012738078687195,1.0,-0.3387368310680543,-0.6400816104566381,-0.9567828077420438,-0.3387368310680543,1.0,-0.5060392784638044,0.5031667872633602,-0.6400816104566381,-0.5060392784638044,1.0,0
33,0.9999999999999998,0.42034381793578535,-0.5202126048025846,0.024638257527976885,0.42034381793578535,1.0,-0.05488799194655684,-0.7293411970232871,-0.5202126048025846,-0.054887991946556844,1.0,-0.6429755008184083,0.024638257527976885,-0.7293411970232871,-0.6429755008184083,1.0,0
34,1.0,0.7126036262630557,-0.13940638434583658,-0.21421537495234705,0.7126036262630558,1.0,0.14371901750960728,-0.575878946229895,-0.13940638434583658,0.14371901750960728,1.0,-0.8917942991761911,-0.21421537495234705,-0.575878946229895,-0.891794299176191,1.0,0
35,0.9999999999999998,0.9277195570467183,-0.9166209824867075,-0.7057369834241106,0.9277195570467183,0.9999999999999998,-0.8938368347989848,-0.8611618213940637,-0.9166209824867075,-0.8938368347989848,1.0,0.5419543636455747,-0.7057369834241106,-0.8611618213940637,0.5419543636455747,1.0,1
36,1.0,-0.28899168642418444,-0.960617476589044,0.6675512640852272,-0.28899168642418444,1.0,0.06288708772582775,-0.6432850767816919,-0.9606174765890441,0.06288708772582775,1.0,-0.6304094436708353,0.6675512640852272,-0.643285076781692,-0.6304094436708353,1.0,1
37,1.0,-0.6027337635250972,-0.41383621055947784,0.12766573126943753,-0.6027337635250972,1.0,0.512438284527338,-0.7227852361928552,-0.4138362105594779,0.512438284527338,1.0,-0.8060550529921104,0.12766573126943753,-0.7227852361928552,-0.8060550529921104,1.0,1
38,1.0,0.02134612252562143,-0.9352189662446406,0.44188678640432666,0.02134612252562143,1.0,-0.20236944019720268,-0.8527049261631887,-0.9352189662446406,-0.2023694401972027,1.0,-0.3309465333260488,0.44188678640432666,-0.8527049261631886,-0.3309465333260488,1.0,1
39,0.9999999999999999,0.1353225152821527,-0.9378389536979295,0.5749963293206968,0.1353225152821527,0.9999999999999999,-0.36157144453567525,-0.6785805529426361,-0.9378389536979295,-0.36157144453567525,1.0,-0.4330988122132256,0.5749963293206968,-0.6785805529426361,-0.43309881221322555,1.0,1
40,0.9999999999999999,0.8851294159110468,-0.6100687244931692,-0.7516892846842014,0.8851294159110468,1.0,-0.5134996908703954,-0.8967538289294206,-0.6100687244931692,-0.5134996908703955,0.9999999999999998,0.08791211477998209,-0.7516892846842015,-0.8967538289294206,0.0879121147799821,1.0,1
41,1.0,0.653114687123587,-0.5190320568037314,-0.20552689492130158,0.653114687123587,1.0,0.12179735324739903,-0.8186353596773643,-0.5190320568037314,0.12179735324739903,1.0,-0.6686185983567562,-0.20552689492130158,-0.8186353596773643,-0.6686185983567563,1.0,1
42,1.0,0.39964131315738227,-0.9150174642057686,0.4739855724367037,0.39964131315738227,1.0,-0.17604682218883025,-0.5624995117304389,-0.9150174642057687,-0.17604682218883025,1.0,-0.7142687590357966,0.4739855724367037,-0.562499511730439,-0.7142687590357965,1.0,1
43,1.0,0.016989181706270645,-0.3370362228727568,0.16972966881509288,0.016989181706270645,1.0,0.30694079267653096,-0.733332963830664,-0.33703622287275675,0.30694079267653096,1.0,-0.8691261796211484,0.16972966881509288,-0.7333329638306639,-0.8691261796211484,1.0,1
44,0.9999999999999998,0.7846667426452311,-0.3590542198887301,-0.3176054755483591,0.784666742645231,1.0,0.19054706904329766,-0.7946327010229782,-0.3590542198887301,0.19054706904329766,1.0,-0.7468971966317322,-0.3176054755483591,-0.7946327010229781,-0.746897196631732,1.0,1
45,0.9999999999999998,0.44751995861261146,-0.9037261044730855,0.13317574820423228,0.4475199586126115,1.0,-0.6133867093143941,-0.7814496155620652,-0.9037261044730854,-0.6133867093143941,1.0,-0.012766912730833411,0.13317574820423228,-0.7814496155620652,-0.012766912730833411,0.9999999999999999,1
46,1.0,0.5539388392599304,-0.9534763731742295,0.32745348285063997,0.5539388392599304,0.9999999999999998,-0.37832090967400983,-0.5805595042384093,-0.9534763731742296,-0.37832090967400983,0.9999999999999999,-0.5337592028447754,0.32745348285064,-0.5805595042384093,-0.5337592028447754,0.9999999999999999,1
47,1.0,0.4734931042154244,-0.9797311337201209,0.7792808264804099,0.4734931042154244,0.9999999999999998,-0.5699525062648084,-0.14986706366204955,-0.979731133720121,-0.5699525062648085,1.0,-0.7267858721640938,0.7792808264804099,-0.14986706366204955,-0.7267858721640938,0.9999999999999998,1
48,1.0,0.20389665134891677,-0.9786647975831861,0.7088027673030736,0.20389665134891677,1.0,-0.3033880936626961,-0.5244127679413162,-0.9786647975831863,-0.3033880936626961,1.0,-0.6520428335409305,0.7088027673030736,-0.5244127679413162,-0.6520428335409305,1.0,1
49,0.9999999999999999,0.6204053463565753,-0.9578809742772113,0.8008009431872981,0.6204053463565752,1.0,-0.8077681026286759,0.048680004927256056,-0.9578809742772112,-0.8077681026286759,1.0,-0.627940739222456,0.8008009431872982,0.04868000492725605,-0.627940739222456,1.0,1
50,1.0,0.03046774444972671,-0.9330441935596021,0.7187220157387286,0.03046774444972671,0.9999999999999999,-0.2646230415260851,-0.6310007015405387,-0.9330441935596021,-0.26462304152608507,1.0,-0.5808768280062885,0.7187220157387285,-0.6310007015405387,-0.5808768280062885,1.0,1
51,0.9999999999999999,-0.07770240793524569,-0.9005093836752578,0.7510692767771702,-0.07770240793524569,1.0,-0.3153070421355623,-0.6953170940058904,-0.9005093836752578,-0.3153070421355623,1.0,-0.4626366155480099,0.7510692767771703,-0.6953170940058904,-0.4626366155480099,1.0,1
52,1.0,-0.19146420169572625,-0.6494087511065136,0.5034436857534148,-0.19146420169572623,1.0,0.5804473572105644,-0.8285398544261827,-0.6494087511065137,0.5804473572105643,1.0,-0.9360341262137802,0.5034436857534149,-0.8285398544261826,-0.9360341262137802,1.0,1
53,1.0,0.10157603106109081,-0.9811717752494242,0.8178600699685977,0.10157603106109081,1.0,-0.22586201317537893,-0.4709288098608792,-0.9811717752494242,-0.2258620131753789,1.0,-0.7529150280262045,0.8178600699685977,-0.47092880986087915,-0.7529150280262046,1.0,1
54,1.0,0.9091550292986907,-0.9775364770372384,0.9044388199716221,0.9091550292986906,1.0,-0.9614095645994433,0.7139505706037477,-0.9775364770372383,-0.9614095645994434,1.0,-0.8786915253791533,0.9044388199716221,0.7139505706037477,-0.8786915253791534,1.0,1
55,1.0,0.19397133318679669,-0.9039351234271904,0.8841139392955699,0.19397133318679666,0.9999999999999999,-0.5855150719900721,-0.27173188739368764,-0.9039351234271905,-0.5855150719900721,1.0,-0.6209886376193668,0.88411393929557,-0.27173188739368764,-0.6209886376193668,1.0,1
56,0.9999999999999998,0.46888730271179824,-0.9116106894823309,0.5070489673872858,0.46888730271179824,1.0,-0.7736613559834539,-0.5051942931883119,-0.9116106894823308,-0.7736613559834539,0.9999999999999999,-0.15580419817911564,0.5070489673872858,-0.505194293188312,-0.15580419817911564,1.0,0
57,0.9999999999999999,0.32800973210419937,-0.9718918596580763,0.9352253902750671,0.32800973210419937,1.0,-0.3642575483575227,0.08773347143982599,-0.9718918596580763,-0.3642575483575227,1.0,-0.9594423657216594,0.9352253902750671,0.08773347143982599,-0.9594423657216595,0.9999999999999998,0
58,1.0,0.4148870265397116,-0.9764514830083879,0.8719280137823426,0.4148870265397116,0.9999999999999999,-0.5547522963736842,-0.05004170111966753,-0.9764514830083879,-0.5547522963736842,1.0,-0.8030533354155049,0.8719280137823426,-0.05004170111966753,-0.8030533354155049,0.9999999999999998,0
59,1.0,0.3947995062288574,-0.8353307680575406,0.6151247084068859,0.3947995062288574,1.0,-0.8313971682063391,-0.4739298896071914,-0.8353307680575406,-0.8313971682063392,0.9999999999999999,-0.09524105462557114,0.6151247084068859,-0.47392988960719135,-0.09524105462557114,1.0,0
60,0.9999999999999999,-0.21402131674227373,-0.9151124867371302,0.739414830305907,-0.21402131674227373,1.0,0.27415118026922314,-0.754711373897006,-0.9151124867371302,0.27415118026922314,1.0,-0.8376510511622491,0.7394148303059072,-0.754711373897006,-0.8376510511622491,1.0,0
61,1.0,-0.2475733952269923,-0.9520477132765824,0.9593926646032077,-0.2475733952269923,0.9999999999999999,-0.04463508332003055,-0.49533830357824404,-0.9520477132765824,-0.04463508332003056,1.0,-0.8456954877327377,0.9593926646032077,-0.49533830357824404,-0.8456954877327376,1.0,0
62,1.0,0.5476664970666819,-0.9294796412486854,0.700997444956499,0.547666497066682,0.9999999999999999,-0.7982752167101189,-0.18217464305351003,-0.9294796412486855,-0.7982752167101189,0.9999999999999999,-0.44671292074014385,0.7009974449564988,-0.18217464305351005,-0.44671292074014385,1.0,0
63,1.0,0.647215078102207,-0.9574038032041678,0.9075358359416315,0.647215078102207,0.9999999999999998,-0.823208494481028,0.3049087282927145,-0.9574038032041678,-0.823208494481028,1.0,-0.7916520988449631,0.9075358359416315,0.30490872829271454,-0.7916520988449631,1.0,0
64,1.0,-0.18129444782885173,-0.6596648772874607,0.51254115289405,-0.18129444782885173,1.0,0.24455136374632877,-0.8057277085912238,-0.6596648772874607,0.24455136374632874,1.0,-0.7712181418304154,0.51254115289405,-0.8057277085912239,-0.7712181418304154,1.0,0
65,0.9999999999999999,0.2938983641340893,-0.6873891020794871,0.1877494530331408,0.29389836413408926,1.0,0.27075834805618565,-0.8352561269051855,-0.6873891020794871,0.27075834805618565,1.0,-0.7554026053587334,0.18774945303314083,-0.8352561269051854,-0.7554026053587333,1.0,0
